f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,-0.052181713,-0.27914923,-0.17238103,-0.5316409,-0.33618078,-0.6003781,-0.4594863,-0.49553686,-0.31061214,-0.33727708,-0.6151246,-0.30895898,-0.7808869,-0.2750174,-0.90790725,-0.24060214,-0.31940034,-0.13035826,-0.65395844,-0.11081952,-0.853939,-0.09613265,-0.9965383,-0.08313482,-0.32330808,0.041993026,-0.6230341,0.05124125,-0.8054461,0.047429707,-0.93771446,0.043524835,-0.32215187,0.17840318,-0.54887915,0.16169842,-0.678028,0.15655397,-0.7789315,0.15101448,3
0.0,0.0,-0.075559236,-0.25969562,-0.21222219,-0.48869592,-0.3697859,-0.56452966,-0.47369468,-0.46457118,-0.33895573,-0.3130208,-0.63352346,-0.297385,-0.7920487,-0.26831517,-0.9143899,-0.23592083,-0.34309274,-0.12046061,-0.6626823,-0.10481064,-0.8556444,-0.09312171,-0.9966535,-0.08174265,-0.34271297,0.041585807,-0.633434,0.045455616,-0.80954957,0.042399425,-0.93782514,0.041846152,-0.33674622,0.17025588,-0.5609261,0.16041592,-0.6870395,0.15603732,-0.78284806,0.15051046,3
0.0,0.0,-0.07472799,-0.26328486,-0.21676187,-0.49387228,-0.37620148,-0.56614125,-0.46655872,-0.45921552,-0.34247148,-0.32493678,-0.6350579,-0.30093163,-0.7912658,-0.27466744,-0.91160333,-0.2506077,-0.34367588,-0.13396433,-0.66374123,-0.11102967,-0.8547947,-0.10268132,-0.9953063,-0.096774414,-0.34019393,0.028910996,-0.62986404,0.043011315,-0.80625415,0.03779375,-0.9363621,0.032032322,-0.32971257,0.1607244,-0.5530772,0.16156726,-0.6799007,0.1569701,-0.77778953,0.14695188,3
0.0,0.0,-0.06614776,-0.27346784,-0.2079101,-0.5048389,-0.3655508,-0.5845077,-0.46246102,-0.4846686,-0.32797003,-0.33918026,-0.61882776,-0.32292256,-0.77852505,-0.3010233,-0.9034546,-0.2764383,-0.32956913,-0.15063922,-0.65555716,-0.13815352,-0.8492821,-0.13317145,-0.99181014,-0.1277211,-0.32643437,0.016179753,-0.62308353,0.020979347,-0.8009488,0.014492963,-0.9296892,0.009152169,-0.31697994,0.15494628,-0.54388154,0.1429304,-0.6714498,0.13806011,-0.7678594,0.13331448,3
0.0,0.0,-0.07479189,-0.27130926,-0.21281087,-0.50667316,-0.376485,-0.5830499,-0.48015448,-0.47849134,-0.32254332,-0.34612602,-0.62532747,-0.32176456,-0.78845465,-0.29584464,-0.9144549,-0.27021632,-0.32177743,-0.14674416,-0.65183264,-0.1316636,-0.8484203,-0.12836178,-0.9920018,-0.12622406,-0.3208713,0.02714425,-0.6163201,0.030474525,-0.79587936,0.01859275,-0.92736757,0.007881294,-0.31526667,0.17151898,-0.5389802,0.15810385,-0.6653063,0.14707577,-0.76368713,0.13569525,3
0.0,0.0,-0.07170423,-0.27476743,-0.21116874,-0.51645,-0.37066424,-0.6057779,-0.46505225,-0.49781868,-0.31896847,-0.3560422,-0.617721,-0.33941838,-0.781815,-0.31832236,-0.90733117,-0.2950057,-0.32144105,-0.15750921,-0.6549671,-0.15029404,-0.85043675,-0.1485283,-0.9894045,-0.14518522,-0.32042363,0.018389573,-0.6201844,0.016823724,-0.79918575,0.0036470108,-0.92580783,-0.007860081,-0.31264067,0.16561595,-0.540506,0.14892446,-0.6693806,0.13702247,-0.76981664,0.12452095,3
0.0,0.0,-0.07320829,-0.27100742,-0.21050037,-0.510861,-0.3690776,-0.60950315,-0.46943653,-0.506617,-0.3222581,-0.35650533,-0.60602754,-0.3428718,-0.76663977,-0.32358536,-0.89198464,-0.3046266,-0.32826334,-0.15657786,-0.6495596,-0.15330195,-0.84608406,-0.15533301,-0.9877954,-0.1557568,-0.32895362,0.021338807,-0.6192858,0.01307439,-0.7993109,-0.004424718,-0.927527,-0.019330304,-0.32172486,0.16889915,-0.5452423,0.14321099,-0.67458034,0.12984434,-0.7742653,0.1208982,3
0.0,0.0,-0.07024045,-0.28054348,-0.2093181,-0.523126,-0.37591007,-0.6194956,-0.48614487,-0.5152865,-0.31470197,-0.36522374,-0.60559964,-0.34884143,-0.76728064,-0.33026165,-0.8919918,-0.31323457,-0.3236766,-0.15666254,-0.6520908,-0.15282765,-0.8477885,-0.15592636,-0.98752797,-0.15744384,-0.32657424,0.02623692,-0.620518,0.018039944,-0.8003286,-0.0011502677,-0.92752624,-0.016879015,-0.31947097,0.1746778,-0.5473683,0.15119529,-0.67628264,0.13705982,-0.7756101,0.12535894,3
0.0,0.0,-0.069557786,-0.2842191,-0.21017939,-0.53369683,-0.382316,-0.6293868,-0.49224818,-0.51288915,-0.31296784,-0.37371308,-0.60443014,-0.34938663,-0.76579034,-0.32556218,-0.89167845,-0.30468795,-0.32114077,-0.159275,-0.6524643,-0.14824623,-0.84867233,-0.14549693,-0.9899426,-0.14146967,-0.3257582,0.030005194,-0.62348676,0.027926877,-0.802879,0.013301452,-0.9294664,0.0015248038,-0.32265583,0.18212314,-0.5580537,0.15612641,-0.6887113,0.14278975,-0.7858277,0.13181129,3
0.0,0.0,-0.076934665,-0.2855299,-0.2197006,-0.53161526,-0.38631013,-0.6228003,-0.49618733,-0.52048266,-0.3085351,-0.3685556,-0.60703766,-0.34200802,-0.77070117,-0.31652597,-0.8956349,-0.28906345,-0.31322646,-0.14941795,-0.6495967,-0.13701077,-0.8493721,-0.13087638,-0.9926865,-0.12072091,-0.31951538,0.04044887,-0.6245227,0.034600224,-0.808515,0.021194162,-0.9371181,0.014511308,-0.32129133,0.19292255,-0.5695511,0.16687885,-0.7057489,0.1535376,-0.80545884,0.14506558,3
0.0,0.0,-0.08519586,-0.28569496,-0.22884049,-0.5405916,-0.39056548,-0.62215143,-0.5073923,-0.52874935,-0.29753235,-0.3889969,-0.5981695,-0.35356748,-0.76422024,-0.3212922,-0.8917203,-0.28738576,-0.29489323,-0.15914336,-0.6427291,-0.14255519,-0.8475058,-0.13595805,-0.9918793,-0.12718272,-0.30088517,0.0410393,-0.6227999,0.036204785,-0.8175867,0.015942814,-0.952653,-0.0016330774,-0.30794856,0.20574003,-0.56913835,0.17888805,-0.7107901,0.15482102,-0.81394863,0.13327558,3
0.0,0.0,-0.10101311,-0.28513595,-0.2535144,-0.57405317,-0.40739098,-0.6825841,-0.48009247,-0.57412577,-0.30885142,-0.40314382,-0.59750175,-0.39146033,-0.7622145,-0.36311987,-0.8927508,-0.33401603,-0.3001233,-0.18126132,-0.6385961,-0.17391463,-0.8413207,-0.1636085,-0.988556,-0.15085435,-0.29950657,0.019781929,-0.6105061,0.02488344,-0.80271965,0.012692492,-0.93623406,-0.0009388372,-0.30668333,0.19266881,-0.5632577,0.17727202,-0.70394737,0.15415515,-0.8113561,0.13018169,3
0.0,0.0,-0.08831296,-0.28474236,-0.22826654,-0.56893915,-0.35747474,-0.6596002,-0.43179208,-0.5703386,-0.28311363,-0.40524268,-0.5841636,-0.36774823,-0.76343733,-0.33005235,-0.9054792,-0.2969312,-0.2765432,-0.17380227,-0.6205566,-0.15024677,-0.8361807,-0.12966037,-0.99251866,-0.122093104,-0.28012228,0.02571823,-0.5944917,0.03175363,-0.8003743,0.039168682,-0.9498348,0.034426734,-0.2912261,0.191257,-0.5334304,0.18327683,-0.6833377,0.18291204,-0.8061048,0.17505772,3
0.0,0.0,-0.08804,-0.26970223,-0.22626826,-0.51238054,-0.35821965,-0.58524585,-0.44787243,-0.50230587,-0.3092287,-0.32233328,-0.623798,-0.2914095,-0.7941304,-0.2475503,-0.9273728,-0.1987141,-0.29245535,-0.092318855,-0.646602,-0.073313795,-0.8522151,-0.04595054,-0.9997689,-0.021497866,-0.2889569,0.10407869,-0.6151825,0.11687488,-0.81036705,0.12713148,-0.9485359,0.13432656,-0.29355997,0.25949255,-0.55216616,0.25065073,-0.69662744,0.2486544,-0.8079902,0.24936424,3
0.0,0.0,-0.10027361,-0.2873676,-0.22107244,-0.5534777,-0.31033376,-0.7044621,-0.36529672,-0.70929503,-0.30635908,-0.385121,-0.595943,-0.3482029,-0.76820713,-0.3053616,-0.90294737,-0.2612084,-0.30789882,-0.16186,-0.6437309,-0.13070098,-0.845728,-0.104540996,-0.99629986,-0.08594501,-0.3159077,0.026363807,-0.62056905,0.04340188,-0.81499064,0.058584876,-0.9566979,0.070666626,-0.32486042,0.17109725,-0.5647974,0.16738226,-0.71183276,0.17348093,-0.8306336,0.18136331,3
0.0,0.0,-0.08283431,-0.2936844,-0.21770258,-0.53785276,-0.36048475,-0.60056007,-0.44256404,-0.49351448,-0.28591672,-0.3141748,-0.59307766,-0.26589888,-0.7670186,-0.22997342,-0.9044564,-0.19429287,-0.2808834,-0.080913216,-0.639456,-0.044734884,-0.84911317,-0.030968305,-0.9998018,-0.01990903,-0.2911843,0.1146143,-0.6155405,0.13762574,-0.81406176,0.13780086,-0.9537797,0.13313134,-0.31010878,0.26583734,-0.57503796,0.26009688,-0.7231811,0.2462337,-0.8337357,0.23388512,3
0.0,0.0,-0.08024355,-0.28530267,-0.24290656,-0.52953506,-0.41613078,-0.56644934,-0.51162785,-0.44548532,-0.29286388,-0.30748677,-0.5868257,-0.27722082,-0.7599607,-0.24013668,-0.8936529,-0.19699912,-0.3007627,-0.079095885,-0.63972276,-0.073417954,-0.8480566,-0.05310196,-0.99934864,-0.036087804,-0.31745243,0.108614065,-0.63640314,0.088267006,-0.83068883,0.09313974,-0.9739591,0.09962212,-0.33394393,0.2546162,-0.5795431,0.2279617,-0.7248782,0.22551925,-0.8437676,0.2324276,3
0.0,0.0,-0.10891635,-0.25088805,-0.27230027,-0.4571559,-0.4237843,-0.4945246,-0.4919272,-0.36050242,-0.335761,-0.22763883,-0.6339717,-0.122341715,-0.7976943,-0.038249888,-0.9209343,0.043159474,-0.3044187,-0.01168124,-0.635163,0.080346294,-0.83317745,0.13920444,-0.9803574,0.19722915,-0.2877821,0.17427999,-0.59204715,0.24022083,-0.77678955,0.28147024,-0.91404384,0.32196316,-0.28268778,0.3237112,-0.5351416,0.34372398,-0.66974187,0.35229978,-0.76967394,0.36482647,3
0.0,0.0,-0.08774385,-0.27823052,-0.24026096,-0.5236651,-0.38783604,-0.5962603,-0.4876595,-0.5009867,-0.34116453,-0.35504985,-0.6329505,-0.29239446,-0.8082425,-0.24550265,-0.94487447,-0.20542519,-0.33236247,-0.1322346,-0.64758205,-0.09692632,-0.8507994,-0.07048083,-0.99853426,-0.05412327,-0.3304579,0.058453888,-0.6246471,0.07089159,-0.8225996,0.07887111,-0.9636952,0.08054631,-0.32816172,0.2137379,-0.5730722,0.21004818,-0.7215419,0.20818189,-0.83797795,0.203527,3
0.0,0.0,-0.08866622,-0.2595472,-0.25764656,-0.4602991,-0.43086526,-0.5121451,-0.52965254,-0.4098171,-0.3578867,-0.29342255,-0.6470921,-0.23338766,-0.80904603,-0.1848463,-0.9317404,-0.13806756,-0.35138166,-0.09447013,-0.67312974,-0.047706608,-0.86551744,-0.014189142,-0.999929,0.011914646,-0.3385622,0.07795477,-0.6373308,0.10320739,-0.81662077,0.12400098,-0.9393705,0.13944656,-0.3208799,0.21854347,-0.550921,0.22857237,-0.68415546,0.23691718,-0.78572863,0.2390639,3
0.0,0.0,-0.08185101,-0.26882747,-0.24128702,-0.47066897,-0.4195986,-0.521761,-0.54655933,-0.45770043,-0.37105802,-0.32830262,-0.6529344,-0.28438786,-0.8066051,-0.24851403,-0.9261972,-0.21554355,-0.3707888,-0.141997,-0.6751736,-0.10849562,-0.8616127,-0.09028042,-0.99717164,-0.07515796,-0.36055714,0.021808531,-0.6406877,0.039536905,-0.8130495,0.043752052,-0.93746567,0.045683216,-0.34150445,0.1588995,-0.5597175,0.16028933,-0.68437177,0.16091488,-0.77962404,0.153192,3
0.0,0.0,-0.0835439,-0.2744788,-0.25906837,-0.46534485,-0.441219,-0.5049384,-0.5509315,-0.42611113,-0.37553817,-0.30938855,-0.6546214,-0.24398108,-0.8096909,-0.20101866,-0.9298224,-0.16339031,-0.37160915,-0.12294265,-0.679707,-0.07118925,-0.86638284,-0.039131705,-0.99991745,-0.012848416,-0.3574584,0.042908642,-0.64554167,0.075569294,-0.8193359,0.092711076,-0.940281,0.1061295,-0.33516493,0.18071447,-0.55978155,0.19134489,-0.686764,0.19853823,-0.7815443,0.19983271,3
0.0,0.0,-0.080580495,-0.27131626,-0.26263916,-0.44566044,-0.44759718,-0.46306357,-0.53489655,-0.3455198,-0.38125992,-0.27639925,-0.6643417,-0.2195765,-0.81703377,-0.17776237,-0.9315324,-0.14039154,-0.37521437,-0.09240025,-0.68206376,-0.046313312,-0.8684951,-0.019768486,-0.9999991,0.0013525398,-0.361408,0.061812583,-0.64486074,0.093420714,-0.818476,0.10670194,-0.94181645,0.116773814,-0.34088776,0.18035246,-0.55577266,0.18984373,-0.6771407,0.19622265,-0.76999605,0.19446132,3
0.0,0.0,-0.09125165,-0.26402578,-0.26706335,-0.44839877,-0.44544545,-0.46390548,-0.5389041,-0.3700711,-0.37061128,-0.2957353,-0.64265925,-0.25273702,-0.79682004,-0.2099755,-0.91538805,-0.16583858,-0.36520407,-0.11802641,-0.66567856,-0.079788566,-0.8572333,-0.047554385,-0.9998682,-0.016233202,-0.35182753,0.035055507,-0.630572,0.06287439,-0.80864936,0.08544864,-0.9394007,0.1089723,-0.33051655,0.16189973,-0.54725575,0.17505266,-0.67778873,0.18948272,-0.7794612,0.20320351,3
0.0,0.0,-0.0730126,-0.2886608,-0.2377477,-0.5001039,-0.41335514,-0.56701946,-0.53063184,-0.49006346,-0.33886907,-0.3625056,-0.6300574,-0.31428847,-0.79288596,-0.2825176,-0.9187689,-0.2494943,-0.3362769,-0.16739517,-0.6571736,-0.13154456,-0.8531491,-0.11135842,-0.9963695,-0.085134044,-0.32760182,0.0043207216,-0.62192565,0.019043047,-0.8028111,0.02833869,-0.9315673,0.044536408,-0.31356063,0.14497843,-0.53702533,0.14380819,-0.6697159,0.14412011,-0.768888,0.14528315,3
0.0,0.0,-0.09548859,-0.26327586,-0.25277972,-0.49891928,-0.4169227,-0.5709306,-0.5195988,-0.4904464,-0.3216937,-0.41369706,-0.5987048,-0.37284628,-0.7626601,-0.33971044,-0.8955358,-0.30472168,-0.31680113,-0.23562852,-0.63036287,-0.20672302,-0.830251,-0.18640715,-0.98648953,-0.16382438,-0.30626526,-0.06142046,-0.5960013,-0.055410985,-0.7829848,-0.040801022,-0.9252425,-0.023897493,-0.2942319,0.1014722,-0.5148783,0.09606155,-0.6489312,0.09624307,-0.7589933,0.097517155,3
0.0,0.0,-0.07344236,-0.2948916,-0.22898725,-0.54869854,-0.3964892,-0.642704,-0.5107742,-0.54038554,-0.33950683,-0.4024217,-0.63388073,-0.3692908,-0.7944655,-0.32944772,-0.91349125,-0.29031944,-0.3386109,-0.20257688,-0.6658194,-0.16879797,-0.85534495,-0.14504626,-0.9925995,-0.12143406,-0.33339703,-0.025000153,-0.6290694,-0.006635061,-0.80810076,0.004431162,-0.9356616,0.016518248,-0.3270235,0.12192828,-0.5665525,0.12291231,-0.70370555,0.1243092,-0.8086246,0.12228286,3
0.0,0.0,-0.08419258,-0.29641518,-0.24419832,-0.54674006,-0.4240518,-0.6296318,-0.53565824,-0.5119522,-0.33983147,-0.39658567,-0.6337917,-0.3280528,-0.79841113,-0.27334198,-0.924015,-0.21996416,-0.34007,-0.17598467,-0.6634331,-0.12189463,-0.85939306,-0.08402249,-0.99897885,-0.045180142,-0.33567724,0.019872654,-0.63181347,0.0428355,-0.8129966,0.059560724,-0.93659866,0.07951982,-0.3293095,0.17875445,-0.56573397,0.17787968,-0.70319104,0.18175407,-0.8042915,0.18626928,3
0.0,0.0,-0.086543486,-0.3064075,-0.2453013,-0.5830922,-0.41868576,-0.6530708,-0.5164013,-0.53377616,-0.3170384,-0.44382122,-0.6088411,-0.3723047,-0.7739153,-0.324541,-0.900747,-0.28242916,-0.3131822,-0.2198026,-0.6548097,-0.15907781,-0.8544311,-0.12493518,-0.99528277,-0.097016454,-0.30916488,-0.019563923,-0.6241381,0.0034893362,-0.81523573,0.011782094,-0.9478732,0.01743148,-0.3074137,0.15029523,-0.5571992,0.14770737,-0.69656855,0.1458315,-0.80228245,0.14192274,3
0.0,0.0,-0.09372945,-0.3099535,-0.24594626,-0.58978325,-0.41673228,-0.6920407,-0.5358425,-0.5867728,-0.32399228,-0.42900196,-0.6276797,-0.36478657,-0.7966522,-0.310729,-0.92628294,-0.26233777,-0.31826392,-0.2017449,-0.6612364,-0.13938445,-0.8571441,-0.10946144,-0.9962429,-0.08660333,-0.31360868,0.004322322,-0.621635,0.04202081,-0.80782217,0.050323546,-0.9390744,0.051123656,-0.3123818,0.17809084,-0.5616751,0.20291737,-0.7082956,0.21206114,-0.8244993,0.21188511,3
0.0,0.0,-0.09152606,-0.3378368,-0.26677674,-0.65892065,-0.43592256,-0.76952684,-0.5298503,-0.669709,-0.28410727,-0.48229432,-0.5925137,-0.41823572,-0.76501995,-0.36323494,-0.8958237,-0.31444657,-0.27562374,-0.2184056,-0.6336869,-0.18450762,-0.84632397,-0.15613195,-0.99077976,-0.13548219,-0.27670366,0.008559073,-0.6036349,0.022100842,-0.8059582,0.02669316,-0.9422458,0.021500127,-0.28839326,0.19363526,-0.5550801,0.19660819,-0.7118397,0.19427305,-0.83455795,0.176334,3
0.0,0.0,-0.09266915,-0.32715037,-0.24810503,-0.63014424,-0.40469474,-0.7379911,-0.5158231,-0.6398965,-0.2821973,-0.4699046,-0.58479685,-0.4053274,-0.75795066,-0.3545267,-0.89334637,-0.3061722,-0.26398936,-0.21333812,-0.6248487,-0.16512695,-0.83940476,-0.1390787,-0.9930924,-0.11733456,-0.26199153,0.016706748,-0.58871603,0.03682612,-0.79537356,0.03782248,-0.94187504,0.03073964,-0.2748589,0.21014212,-0.54351366,0.2163573,-0.70425934,0.20707719,-0.8319484,0.18412311,3
0.0,0.0,-0.09736132,-0.31910372,-0.24750847,-0.6413692,-0.40969518,-0.7637184,-0.53180456,-0.6721261,-0.28023165,-0.468397,-0.58318967,-0.4093143,-0.75703853,-0.3556625,-0.8899759,-0.3078651,-0.2617557,-0.20942026,-0.62214434,-0.16611375,-0.8393786,-0.14076063,-0.9923267,-0.1236438,-0.26057085,0.016768409,-0.5832179,0.038318384,-0.78305745,0.03866116,-0.923366,0.028311025,-0.2758386,0.20940912,-0.5343335,0.21772122,-0.69050944,0.21699277,-0.81833357,0.19967768,3
0.0,0.0,-0.07253498,-0.2989839,-0.22314134,-0.56991625,-0.36183223,-0.6941205,-0.46128508,-0.74573934,-0.27013898,-0.51173645,-0.58240604,-0.47688776,-0.76462173,-0.43652165,-0.9032596,-0.39160508,-0.25863874,-0.27798054,-0.62127006,-0.24149044,-0.8336255,-0.21284883,-0.9816611,-0.1906346,-0.2533609,-0.057615824,-0.5913576,-0.040110853,-0.79310834,-0.029996112,-0.93402755,-0.025284046,-0.2571619,0.13777338,-0.5195973,0.14863299,-0.6717211,0.15380248,-0.79209584,0.15098514,3
0.0,0.0,-0.08325841,-0.3082475,-0.22699733,-0.62417066,-0.36376753,-0.74696696,-0.46743432,-0.6975334,-0.26898843,-0.5312747,-0.56630933,-0.48338538,-0.7418669,-0.4384158,-0.8756933,-0.39619237,-0.25263977,-0.28601474,-0.61905915,-0.24546158,-0.83076143,-0.22038391,-0.9791704,-0.20304018,-0.2519129,-0.05727263,-0.58787674,-0.049858898,-0.7860447,-0.045868956,-0.9221511,-0.04935822,-0.26728627,0.14578764,-0.5312434,0.13080774,-0.6771232,0.12422899,-0.79313797,0.10419524,3
0.0,0.0,-0.08240404,-0.31288892,-0.2299127,-0.621172,-0.37074664,-0.7520808,-0.45926517,-0.6550338,-0.2714969,-0.50459415,-0.5725501,-0.47740018,-0.74280363,-0.44349253,-0.87054795,-0.41197523,-0.26457986,-0.26666632,-0.6228679,-0.25381824,-0.8269424,-0.2461119,-0.97005606,-0.24288122,-0.26691917,-0.05117206,-0.58905923,-0.058147825,-0.77669597,-0.07366733,-0.9040662,-0.09818216,-0.28126,0.12957254,-0.540006,0.11712714,-0.68408185,0.103423685,-0.79472625,0.0725813,3
0.0,0.0,-0.068010114,-0.30902457,-0.2140833,-0.60144013,-0.35732457,-0.7263368,-0.45353082,-0.6327817,-0.2634936,-0.49802274,-0.56768924,-0.46290174,-0.7430387,-0.43361235,-0.87254244,-0.40531453,-0.27065352,-0.2593136,-0.6337075,-0.24892536,-0.8339636,-0.24588585,-0.9692272,-0.24616802,-0.28561524,-0.049157016,-0.6168063,-0.05957121,-0.8099022,-0.07821506,-0.9402599,-0.10199181,-0.3068344,0.12373358,-0.5607341,0.09960149,-0.69400275,0.07351183,-0.79469866,0.034256414,3
0.0,0.0,-0.06579462,-0.2971449,-0.21572904,-0.57834166,-0.3691395,-0.68675995,-0.450839,-0.5804039,-0.27293867,-0.44381985,-0.56569993,-0.41410288,-0.73307246,-0.3842988,-0.86305594,-0.35323107,-0.28461024,-0.22000307,-0.62667775,-0.21534368,-0.8323228,-0.21109062,-0.9786801,-0.20539054,-0.29782647,-0.026635906,-0.6081745,-0.043576896,-0.800006,-0.061942715,-0.93470407,-0.080111615,-0.31121334,0.1289364,-0.5494454,0.10075664,-0.6822333,0.07973357,-0.7859533,0.053031392,3
0.0,0.0,-0.058568466,-0.29213405,-0.19486877,-0.5616126,-0.35360497,-0.6730914,-0.4601344,-0.58153784,-0.28375497,-0.44959518,-0.5758789,-0.42101318,-0.74273604,-0.3912358,-0.87172556,-0.35855168,-0.29666,-0.23506185,-0.6342022,-0.22886024,-0.8348444,-0.22114712,-0.97735876,-0.211589,-0.31021023,-0.04383117,-0.6134199,-0.06177558,-0.8033408,-0.07313327,-0.93604565,-0.07940206,-0.3225825,0.11773727,-0.5551034,0.087234594,-0.69301784,0.06691076,-0.80205446,0.04701571,3
0.0,0.0,-0.0721363,-0.27240384,-0.22109896,-0.51994437,-0.38032407,-0.6187692,-0.47967827,-0.51459056,-0.30083475,-0.3961661,-0.5931972,-0.36925766,-0.75815433,-0.3411962,-0.88701934,-0.3145681,-0.30757272,-0.18496853,-0.64479077,-0.17997016,-0.844645,-0.17170729,-0.98622197,-0.16542736,-0.31517288,-0.00091112935,-0.6233998,-0.019378033,-0.8140205,-0.027937392,-0.9430802,-0.031982623,-0.3225563,0.15024208,-0.5660017,0.116739236,-0.70313627,0.09759839,-0.8050009,0.08086231,3
0.0,0.0,-0.07533373,-0.26753286,-0.22163649,-0.5100905,-0.39050204,-0.57994294,-0.49967396,-0.4868558,-0.3226953,-0.39192644,-0.61815125,-0.36535046,-0.7829195,-0.33410433,-0.9078024,-0.30238783,-0.33026958,-0.19082713,-0.6578339,-0.1840731,-0.8509887,-0.17561291,-0.98559254,-0.169137,-0.3334412,-0.010348175,-0.6366491,-0.021460336,-0.81623745,-0.028254583,-0.9393763,-0.03384247,-0.33026057,0.14340326,-0.5616764,0.1188159,-0.6927998,0.10879398,-0.7949454,0.09669969,3
0.0,0.0,-0.08176714,-0.26490718,-0.2336118,-0.4847501,-0.3907292,-0.5722969,-0.4923458,-0.5239497,-0.33706805,-0.38937673,-0.62184364,-0.36498517,-0.78052354,-0.34012988,-0.90164983,-0.3141955,-0.3439038,-0.19532628,-0.6600438,-0.17908014,-0.84727144,-0.17777745,-0.98395646,-0.17840865,-0.34946385,-0.02240433,-0.63941234,-0.029579192,-0.81485146,-0.04635606,-0.94097894,-0.05881242,-0.34936303,0.12081185,-0.5720027,0.089307025,-0.69516665,0.0703378,-0.78954077,0.050962508,3
0.0,0.0,-0.08423518,-0.2591628,-0.23212065,-0.47298405,-0.3852178,-0.5682618,-0.4902395,-0.5139806,-0.33985507,-0.3873253,-0.61972016,-0.3684267,-0.77605885,-0.3464841,-0.8954868,-0.32418495,-0.34299135,-0.20040001,-0.65903777,-0.18150128,-0.8468895,-0.17992121,-0.9834378,-0.18124619,-0.34108528,-0.031182885,-0.6327475,-0.030612443,-0.80740064,-0.042100705,-0.9324904,-0.05370421,-0.3286265,0.11049549,-0.54581535,0.100466445,-0.66801596,0.08980891,-0.76076657,0.072657675,3
0.0,0.0,-0.095246896,-0.2641928,-0.25134444,-0.4626066,-0.40748003,-0.5406112,-0.5058045,-0.479423,-0.3428816,-0.36884367,-0.62660354,-0.33526647,-0.78343534,-0.31106862,-0.9070761,-0.28550005,-0.3363283,-0.18373214,-0.6585297,-0.15246941,-0.8495661,-0.14638352,-0.98995847,-0.1413587,-0.33119664,-0.016229222,-0.62584734,-0.0048450525,-0.7996263,-0.014172681,-0.9240152,-0.023349427,-0.3217489,0.124750435,-0.5504899,0.12470074,-0.6726511,0.11470634,-0.76433444,0.10041754,3
0.0,0.0,-0.08631136,-0.2594897,-0.23750848,-0.45799983,-0.3958088,-0.52444214,-0.5113683,-0.48502174,-0.33905375,-0.3954322,-0.6180338,-0.37424555,-0.7784958,-0.35374352,-0.9063962,-0.32957867,-0.34109598,-0.2301101,-0.6466215,-0.21022004,-0.8377338,-0.20058419,-0.9814494,-0.19172114,-0.3386037,-0.070456475,-0.62012625,-0.067305,-0.79195154,-0.06758089,-0.91906565,-0.06440771,-0.33098134,0.075259775,-0.54500777,0.061918948,-0.6658414,0.06017502,-0.7634183,0.06240776,3
0.0,0.0,-0.048389114,-0.2869688,-0.17681889,-0.5117208,-0.3278607,-0.5945171,-0.44192764,-0.5868908,-0.3134394,-0.44585568,-0.5812973,-0.4426393,-0.7333813,-0.43208838,-0.8550257,-0.418722,-0.32757428,-0.27208102,-0.6212966,-0.2884762,-0.80633897,-0.30004674,-0.9520637,-0.30589998,-0.3320434,-0.10831409,-0.6043242,-0.1458171,-0.7724749,-0.16838527,-0.9029297,-0.18281478,-0.3269631,0.041951764,-0.5428381,0.00027229846,-0.66423005,-0.02201168,-0.7645136,-0.041275986,3
0.0,0.0,-0.064050935,-0.29321325,-0.20029296,-0.53494716,-0.36334985,-0.61375856,-0.4786888,-0.55316466,-0.30966187,-0.43597153,-0.5967084,-0.41495955,-0.76139843,-0.39523014,-0.89377797,-0.37338457,-0.3188206,-0.24447706,-0.63333,-0.23532638,-0.8288025,-0.23292404,-0.97379094,-0.22744487,-0.3204683,-0.06707694,-0.61156327,-0.07767203,-0.79126084,-0.08778468,-0.9227407,-0.095208324,-0.3176149,0.09186182,-0.54516786,0.0760802,-0.6707169,0.06224096,-0.77057576,0.044416733,3
0.0,0.0,-0.106645435,-0.2658789,-0.27516174,-0.50597304,-0.438327,-0.63281506,-0.5430366,-0.57779676,-0.3287359,-0.41541663,-0.61038107,-0.41716465,-0.76367164,-0.39734888,-0.887239,-0.3796568,-0.3238784,-0.22459798,-0.64260167,-0.22818463,-0.8301852,-0.22453265,-0.97512686,-0.22164735,-0.31601194,-0.04219447,-0.6053409,-0.06046252,-0.77554655,-0.07168384,-0.8996443,-0.08688739,-0.30621517,0.11777802,-0.5384745,0.100960925,-0.6586531,0.0814687,-0.75214696,0.060778126,3
0.0,0.0,-0.10028756,-0.29684743,-0.2621997,-0.57733005,-0.41194698,-0.73749477,-0.51116645,-0.65935564,-0.28934616,-0.5038042,-0.5824496,-0.50595737,-0.7470154,-0.48310238,-0.8705002,-0.45885855,-0.2886462,-0.29619133,-0.6199824,-0.29476526,-0.8159082,-0.2938708,-0.9561337,-0.29293063,-0.28650442,-0.092631415,-0.5949329,-0.10571746,-0.78628457,-0.11764102,-0.92369837,-0.13584371,-0.28141725,0.08293538,-0.5185515,0.075548396,-0.65645015,0.06525825,-0.76754063,0.043044664,3
